national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
30.0,1.0,0.0,6.0,15.0,6.0,11.0,26.0,51.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35.0,54.0,0.0,36.0,72.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.85,0.76,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.6,0.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,10.0,10.0,10.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.78,0.78,0.0,1.0,0.0,0.0,1.0,0.0,1.0
13.0,0.0,19.0,53.0,70.0,6.0,23.0,47.0,82.0,0.0,0.0,0.0,0.76,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-16.0,0.0,30.0,33.0,36.0,4.0,13.0,24.0,37.0,2.0,0.0,6.0,0.46,0.45,16.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,5.0,9.0,13.0,1.0,3.0,7.0,12.0,0.0,0.0,0.0,0.77,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,136.0,220.0,256.0,20.0,32.0,32.0,32.0,16.0,0.0,8.0,0.89,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.73,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,15.0,15.0,22.0,1.0,6.0,8.0,11.0,0.0,0.0,0.0,0.95,0.77,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,16.0,24.0,40.0,5.0,12.0,22.0,31.0,0.0,0.0,0.0,0.17,0.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,11.0,18.0,28.0,43.0,1.0,0.0,0.0,0.99,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.14,0.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.15,0.34,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,7.0,7.0,8.0,0.0,5.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.99,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,46.0,70.0,90.0,5.0,37.0,77.0,144.0,0.0,0.0,14.0,0.69,0.68,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.0,0.0,27.0,27.0,27.0,9.0,24.0,39.0,41.0,3.0,0.0,0.0,0.79,0.83,8.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,20.0,33.0,59.0,7.0,21.0,28.0,48.0,3.0,0.0,0.0,0.92,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0
173.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16463.0,3.0,0.0,0.0,0.0,58.0,263.0,482.0,886.0,106.0,0.0,0.0,0.94,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62.0,0.0,51.0,89.0,125.0,11.0,15.0,15.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,6.0,32.0,40.0,6.0,36.0,60.0,79.0,2.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,18.0,30.0,33.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.63,0.72,2.0,1.0,0.0,1.0,1.0,0.0,1.0
6.0,0.0,0.0,4.0,8.0,1.0,1.0,12.0,15.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,0.0,112.0,208.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-36.0,1.0,355.0,431.0,540.0,39.0,128.0,211.0,359.0,45.0,0.0,11.0,0.88,0.85,40.0,0.0,0.0,0.0,1.0,0.0,1.0
55.0,3.0,322.0,466.0,578.0,41.0,144.0,325.0,516.0,596.0,0.0,16.0,0.33,0.57,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
12.0,0.0,0.0,6.0,12.0,2.0,8.0,12.0,13.0,0.0,0.0,0.0,0.51,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,8.0,10.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.48,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,5.0,5.0,5.0,1.0,2.0,6.0,7.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,2.0,3.0,6.0,12.0,2.0,7.0,9.0,14.0,0.0,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,1.0,0.0,0.0,0.97,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3.0,0.0,16.0,16.0,16.0,0.0,4.0,10.0,16.0,2.0,0.0,0.0,0.05,0.41,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,11.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.0,1.0,0.0,1.0,1.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.94,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,48.0,384.0,672.0,864.0,204.0,442.0,658.0,922.0,61.0,0.0,0.0,0.98,0.97,7.0,0.0,0.0,0.0,1.0,0.0,1.0
1772.0,185.0,244.0,702.0,931.0,150.0,378.0,626.0,1004.0,320.0,0.0,0.0,0.94,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-80.0,0.0,438.0,488.0,635.0,183.0,293.0,386.0,547.0,29.0,0.0,0.0,0.58,0.44,80.0,0.0,0.0,0.0,1.0,0.0,1.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,8.0,8.0,12.0,3.0,10.0,17.0,25.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,8.0,8.0,8.0,0.0,5.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
-35.0,26.0,288.0,424.0,560.0,103.0,224.0,325.0,473.0,54.0,0.0,0.0,0.56,0.47,52.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,8.0,24.0,40.0,2.0,17.0,28.0,32.0,0.0,0.0,0.0,0.73,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,26.0,16.0,0.0,0.0,0.89,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,14.0,21.0,28.0,12.0,17.0,22.0,34.0,1.0,0.0,0.0,0.98,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.87,0.72,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.84,0.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.79,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,9.0,11.0,3.0,5.0,7.0,12.0,1.0,0.0,0.0,0.98,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,1.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,6.0,6.0,12.0,4.0,9.0,15.0,16.0,0.0,0.0,0.0,0.94,0.92,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,2.0,4.0,4.0,3.0,6.0,11.0,16.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,7.0,10.0,30.0,44.0,5.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.89,0.88,0.0,1.0,0.0,1.0,1.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0
152.0,42.0,200.0,400.0,600.0,79.0,259.0,486.0,699.0,87.0,0.0,0.0,0.84,0.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.73,0.76,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,20.0,59.0,117.0,194.0,5.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181.0,79.0,79.0,109.0,167.0,39.0,103.0,143.0,216.0,112.0,0.0,0.0,0.96,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79,0.83,0.0,1.0,0.0,0.0,1.0,0.0,1.0
202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,16.0,20.0,28.0,13.0,18.0,25.0,25.0,0.0,0.0,0.0,0.62,0.62,2.0,0.0,0.0,1.0,1.0,0.0,1.0
595.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1567.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.95,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,0.0,238.0,468.0,698.0,61.0,173.0,262.0,325.0,63.0,0.0,0.0,0.73,0.69,0.0,1.0,0.0,0.0,1.0,0.0,1.0
237.0,0.0,0.0,0.0,0.0,3.0,29.0,162.0,303.0,6.0,0.0,0.0,0.7,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,22.0,0.0,0.0,0.0,0.98,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,10.0,10.0,20.0,2.0,7.0,11.0,18.0,0.0,0.0,0.0,0.77,0.81,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-64.0,0.0,120.0,120.0,120.0,2.0,106.0,122.0,133.0,23.0,0.0,0.0,0.61,0.71,100.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6.0,0.0,69.0,119.0,167.0,6.0,38.0,74.0,95.0,16.0,0.0,4.0,-99.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
26.0,1.0,291.0,291.0,291.0,7.0,489.0,510.0,536.0,46.0,0.0,0.0,0.23,0.63,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,36.0,72.0,104.0,15.0,39.0,69.0,94.0,14.0,0.0,0.0,0.65,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,7.0,19.0,59.0,79.0,7.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.91,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180.0,38.0,978.0,1378.0,1738.0,272.0,770.0,1423.0,2258.0,388.0,0.0,60.0,0.61,0.57,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.0,0.0,135.0,261.0,387.0,71.0,205.0,310.0,361.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,4.0,6.0,8.0,4.0,5.0,7.0,8.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,62.0,94.0,126.0,13.0,40.0,68.0,108.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,8.0,10.0,3.0,5.0,6.0,8.0,0.0,0.0,0.0,0.87,0.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.97,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,19.0,55.0,61.0,19.0,24.0,58.0,94.0,0.0,0.0,0.0,0.29,0.34,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
414.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,27.0,2.0,0.0,0.0,0.86,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,0.0,3.0,0.0,4.0,10.0,26.0,0.0,0.0,0.0,0.92,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,3.0,1.0,2.0,5.0,6.0,3.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,15.0,37.0,335.0,520.0,0.0,0.0,0.0,0.48,0.56,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,332.0,584.0,831.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,1.0,1.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.77,0.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-351.0,2.0,887.0,1398.0,1869.0,367.0,1638.0,2370.0,2576.0,146.0,0.0,0.0,1.0,0.9,351.0,0.0,0.0,0.0,1.0,0.0,1.0
-14.0,0.0,96.0,96.0,144.0,11.0,53.0,81.0,100.0,0.0,0.0,0.0,0.95,0.84,14.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,2.0,6.0,9.0,15.0,4.0,8.0,14.0,16.0,1.0,0.0,0.0,0.32,0.27,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.94,0.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,5.0,6.0,2.0,5.0,7.0,13.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14.0,14.0,12.0,24.0,24.0,9.0,21.0,33.0,51.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,16.0,64.0,157.0,245.0,23.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,41.0,50.0,71.0,16.0,56.0,83.0,83.0,13.0,0.0,1.0,0.96,0.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.84,0.83,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,14.0,19.0,24.0,2.0,10.0,13.0,16.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,50.0,56.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,0.67,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,82.0,82.0,82.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.68,0.57,1.0,0.0,0.0,1.0,1.0,0.0,1.0
90.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.94,0.87,0.0,0.0,0.0,1.0,1.0,0.0,0.0
317.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,17.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,2.0,1.0,4.0,6.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.85,0.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,0.0,14.0,14.0,14.0,10.0,15.0,16.0,33.0,5.0,0.0,0.0,0.94,0.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,96.0,128.0,176.0,9.0,33.0,108.0,140.0,12.0,0.0,0.0,0.82,0.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,0.0,6.0,6.0,4.0,9.0,14.0,14.0,0.0,0.0,0.0,0.93,0.92,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,26.0,38.0,46.0,8.0,14.0,27.0,42.0,0.0,0.0,0.0,0.97,0.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,9.0,1.0,0.0,0.0,0.36,0.29,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-769.0,0.0,1559.0,1559.0,2420.0,4142.0,14454.0,27893.0,32538.0,70.0,0.0,0.0,0.97,0.91,873.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
715.0,146.0,991.0,1387.0,2434.0,542.0,1932.0,3193.0,4353.0,317.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,10.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2091.0,0.0,0.0,0.0,0.0,59.0,209.0,351.0,698.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.84,0.77,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,48.0,71.0,103.0,6.0,44.0,76.0,125.0,21.0,0.0,0.0,0.96,0.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-29.0,12.0,843.0,1179.0,1467.0,156.0,501.0,904.0,1308.0,217.0,0.0,48.0,0.53,0.54,32.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
736.0,157.0,100.0,481.0,931.0,161.0,369.0,951.0,1282.0,180.0,0.0,0.0,0.75,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,3.0,4.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.7,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198.0,12.0,0.0,592.0,592.0,18.0,61.0,138.0,228.0,78.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,3.0,3.0,3.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.7,0.66,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,19.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.85,0.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0
